,longitude,latitude,postvz_sg,street,speed_limit
16336,-73.9917809289467,40.709834812027,0,SOUTH STREET,25
16337,-73.9897911501414,40.710101298236395,0,SOUTH STREET,25
16338,-73.98945246006292,40.71014555387427,0,SOUTH STREET,25
16339,-73.98814669211612,40.71029692056646,0,SOUTH STREET,25
16340,-73.98662195184158,40.7104728477438,0,SOUTH STREET,25
16341,-73.98626761266019,40.710516720270505,0,SOUTH STREET,25
16342,-73.98613134378644,40.710533591552064,0,SOUTH STREET,25
16343,-73.9847042294166,40.71071027326053,0,SOUTH STREET,25
16344,-73.98465668675664,40.71047301771563,0,SOUTH STREET,25
16345,-73.98453010088343,40.71035593407913,0,SOUTH STREET,25
16346,-73.98204212374498,40.710430738787636,0,SOUTH STREET,25
16347,-74.012092806238,40.70159956896498,0,SOUTH STREET,25
16348,-74.01212888883714,40.70158398101597,0,SOUTH STREET,25
16349,-74.01216156840161,40.70156452418348,0,SOUTH STREET,25
16350,-74.0121901317691,40.701541622048296,0,SOUTH STREET,25
16351,-74.01221396020605,40.70151577193536,0,SOUTH STREET,25
16352,-74.01223253480362,40.70148753682042,0,SOUTH STREET,25
16353,-74.01224545266547,40.70145752914169,0,SOUTH STREET,25
16354,-74.012244613598,40.70139928365006,0,SOUTH STREET,25
16355,-74.01219476777425,40.70135041898669,0,SOUTH STREET,25
16356,-74.01201457960912,40.70133463498547,0,SOUTH STREET,25
16357,-74.01109598059497,40.70155417208741,0,SOUTH STREET,25
16358,-74.01103277893958,40.70156936883137,0,SOUTH STREET,25
16359,-74.0099844734047,40.701815277653,0,SOUTH STREET,25
16360,-74.00943541930911,40.70197821772064,0,SOUTH STREET,25
16361,-74.00781546601092,40.70290019368906,0,SOUTH STREET,25
16362,-74.00779888521032,40.702914164657045,0,SOUTH STREET,25
16363,-74.00778515795861,40.70292982635044,0,SOUTH STREET,25
16364,-74.0077745747368,40.702946842422875,0,SOUTH STREET,25
16365,-74.00776736397262,40.70296485134685,0,SOUTH STREET,25
16366,-74.00776367765155,40.70298346641391,0,SOUTH STREET,25
16367,-74.00776359581323,40.70300229282162,0,SOUTH STREET,25
16368,-74.00776712025635,40.70302092587508,0,SOUTH STREET,25
16369,-74.00777417363918,40.703038970771956,0,SOUTH STREET,25
16370,-74.00778460757357,40.70305603900505,0,SOUTH STREET,25
16371,-74.00779819992692,40.70307176904697,0,SOUTH STREET,25
16372,-74.00783023377824,40.70309467567881,0,SOUTH STREET,25
16373,-74.00785627994333,40.7031160426713,0,SOUTH STREET,25
16374,-73.99928280096043,40.708774059875,0,SOUTH STREET,25
16375,-73.99865266039194,40.70886947434684,0,SOUTH STREET,25
16376,-73.99802076974271,40.708929430348974,0,SOUTH STREET,25
16377,-74.00998563622807,40.70515598835823,0,SOUTH WILLIAM STREET,25
16378,-74.01032842721509,40.7047710524422,0,SOUTH WILLIAM STREET,25
16379,-74.01050803261955,40.70465378984056,0,SOUTH WILLIAM STREET,25
16380,-74.01070133290017,40.70454767343642,0,SOUTH WILLIAM STREET,25
16381,-74.01089490567534,40.704459299756934,0,SOUTH WILLIAM STREET,25
16382,-74.01090645926564,40.70445402703177,0,SOUTH WILLIAM STREET,25
16383,-74.01112134417468,40.70437391632322,0,SOUTH WILLIAM STREET,25
16384,-74.0113435657529,40.70430814620403,0,SOUTH WILLIAM STREET,25
16385,-74.01157063197905,40.70425718522097,0,SOUTH WILLIAM STREET,25
16386,-73.99373624033518,40.72092473798631,0,SPRING STREET,25
16387,-73.99379738434175,40.72094579471269,0,SPRING STREET,25
16388,-73.99385924690671,40.720970271560816,0,SPRING STREET,25
16389,-73.99470658364186,40.72131679203636,0,SPRING STREET,25
16390,-73.99546623108165,40.721627960162266,0,SPRING STREET,25
16391,-73.99626960625727,40.72196020390032,0,SPRING STREET,25
16392,-73.99712414296476,40.72230901404981,0,SPRING STREET,25
16393,-73.9979820863042,40.72267116384319,0,SPRING STREET,25
16394,-73.99881316959204,40.723029667785,0,SPRING STREET,25
16395,-73.99961106070185,40.72343091290634,0,SPRING STREET,25
16396,-74.00036901471822,40.723803499332064,0,SPRING STREET,25
16397,-74.00112849218613,40.724174675620816,0,SPRING STREET,25
16398,-74.00193497991535,40.72456004590947,0,SPRING STREET,25
16399,-74.0026204818497,40.724888294859,0,SPRING STREET,25
16400,-74.00337766424775,40.725259934298606,0,SPRING STREET,25
16401,-74.00390341600979,40.725511655438595,0,SPRING STREET,25
16402,-74.00403212788035,40.72552075387972,0,SPRING STREET,25
16403,-74.00455338303215,40.72556707526036,0,SPRING STREET,25
16404,-74.00578267083353,40.725681763102955,0,SPRING STREET,25
16405,-74.00755879140507,40.72584848931638,0,SPRING STREET,25
16406,-74.00834962733342,40.72592338305776,0,SPRING STREET,25
16407,-74.00884476527364,40.725972333156676,0,SPRING STREET,25
16408,-74.00909518779264,40.725994653430575,0,SPRING STREET,25
16409,-74.0095020500795,40.72603883622338,0,SPRING STREET,25
16410,-74.0099082576599,40.7260805072097,0,SPRING STREET,25
16411,-74.01085742912699,40.72617250695566,0,SPRING STREET,25
16412,-74.00607062386018,40.71201668422265,0,SPRUCE STREET,25
16413,-74.0060369145719,40.711914444795866,0,SPRUCE STREET,25
16414,-74.00601515727362,40.71186214292362,0,SPRUCE STREET,25
16415,-74.00583203462065,40.711663340590746,0,SPRUCE STREET,25
16416,-74.00504960735344,40.71094378942439,0,SPRUCE STREET,25
16417,-74.00425444658538,40.710174495856336,0,SPRUCE STREET,25
16418,-73.95949472879863,40.81701575177556,0,ST CLAIR PLACE,25
16419,-73.96068861928433,40.81751879475661,0,ST CLAIR PLACE,25
16420,-73.96102159686916,40.81765696299851,0,ST CLAIR PLACE,25
16421,-73.96139020109689,40.81782635390317,0,ST CLAIR PLACE,25
16422,-73.96157688236718,40.81791824932782,0,ST CLAIR PLACE,25
16423,-73.96163757671275,40.81794812930275,0,ST CLAIR PLACE,25
16424,-73.96168950176906,40.81797497226722,0,ST CLAIR PLACE,25
16425,-73.96182004375999,40.818031431705265,0,ST CLAIR PLACE,25
16426,-73.96190129031226,40.81805556591166,0,ST CLAIR PLACE,25
16427,-74.0005113081503,40.71099252638402,0,ST JAMES PLACE,25
16428,-74.00043571833368,40.711066992947394,0,ST JAMES PLACE,25
16429,-74.00025392308004,40.71124608483899,0,ST JAMES PLACE,25
16430,-74.00019285281786,40.71130624678591,0,ST JAMES PLACE,25
16431,-74.00011986473993,40.71137814668418,0,ST JAMES PLACE,25
16432,-73.99970310541397,40.71178870428531,0,ST JAMES PLACE,25
16433,-73.99888863440293,40.712606822047235,0,ST JAMES PLACE,25
16434,-73.99822695461023,40.713251717792616,0,ST JAMES PLACE,25
16435,-74.00597074605304,40.72037493385619,0,ST JOHNS LANE,25
16436,-74.0058445387944,40.72109317381097,0,ST JOHNS LANE,25
16437,-74.005723090748,40.72176030889119,0,ST JOHNS LANE,25
16438,-73.98990127572324,40.72956102921819,0,ST MARKS PLACE,25
16439,-73.98767305876459,40.72860336365437,0,ST MARKS PLACE,25
16440,-73.98529527195922,40.727601098012315,0,ST MARKS PLACE,25
16441,-73.95240865563488,40.799008941209706,0,ST NICHOLAS AVENUE,25
16442,-73.95245954197424,40.79985155110825,0,ST NICHOLAS AVENUE,25
16443,-73.95250879334611,40.80069382555968,0,ST NICHOLAS AVENUE,25
16444,-73.95255753570166,40.801537523637876,0,ST NICHOLAS AVENUE,25
16445,-73.95258993377837,40.802369904647435,0,ST NICHOLAS AVENUE,25
16446,-73.95265145190297,40.802882377020126,0,ST NICHOLAS AVENUE,25
16447,-73.95258230572881,40.80331314688425,0,ST NICHOLAS AVENUE,25
16448,-73.95268467375865,40.803508634316074,0,ST NICHOLAS AVENUE,25
16449,-73.95271162913832,40.803973374271834,0,ST NICHOLAS AVENUE,25
16450,-73.95271503397163,40.80403207931704,0,ST NICHOLAS AVENUE,25
16451,-73.95272468909309,40.80419855012303,0,ST NICHOLAS AVENUE,25
16452,-73.9527613859292,40.80503876512694,0,ST NICHOLAS AVENUE,25
16453,-73.95277697297888,40.8053211180752,0,ST NICHOLAS AVENUE,25
16454,-73.9528087397315,40.805878490899715,0,ST NICHOLAS AVENUE,25
16455,-73.95281255285698,40.80594236884531,0,ST NICHOLAS AVENUE,25
16456,-73.95281578412113,40.80599652422029,0,ST NICHOLAS AVENUE,25
16457,-73.95285880858711,40.806717416275774,0,ST NICHOLAS AVENUE,25
16458,-73.95290593935755,40.807557744594305,0,ST NICHOLAS AVENUE,25
16459,-73.95291888419911,40.807788600563526,0,ST NICHOLAS AVENUE,25
16460,-73.9529531016043,40.808404556125424,0,ST NICHOLAS AVENUE,25
16461,-73.95300658608505,40.80924556343206,0,ST NICHOLAS AVENUE,25
16462,-73.95308013713856,40.810102362833845,0,ST NICHOLAS AVENUE,25
16463,-73.95259269469705,40.810773609614444,0,ST NICHOLAS AVENUE,25
16464,-73.95210269008703,40.811451130965,0,ST NICHOLAS AVENUE,25
16465,-73.95150681099051,40.81201596186719,0,ST NICHOLAS AVENUE,25
16466,-73.95098347121018,40.812529907329406,0,ST NICHOLAS AVENUE,25
16467,-73.95093009374881,40.812583348642704,0,ST NICHOLAS AVENUE,25
16468,-73.95035162912433,40.813167666954314,0,ST NICHOLAS AVENUE,25
16469,-73.94986362730452,40.81380825944365,0,ST NICHOLAS AVENUE,25
16470,-73.9496281173437,40.81410832723759,0,ST NICHOLAS AVENUE,25
16471,-73.94962797525079,40.81410851699451,0,ST NICHOLAS AVENUE,25
16472,-73.94962783315793,40.81410871394604,0,ST NICHOLAS AVENUE,25
16473,-73.94940694167695,40.814415686734606,0,ST NICHOLAS AVENUE,25
16474,-73.94920103829725,40.81472913284324,0,ST NICHOLAS AVENUE,25
16475,-73.94901071477261,40.81504822039909,0,ST NICHOLAS AVENUE,25
16476,-73.94883634971774,40.81537225872279,0,ST NICHOLAS AVENUE,25
16477,-73.94867825429793,40.81570056432963,0,ST NICHOLAS AVENUE,25
16478,-73.94835745173498,40.81638258408901,0,ST NICHOLAS AVENUE,25
16479,-73.94800876569195,40.8171247873791,0,ST NICHOLAS AVENUE,25
16480,-73.94766784889208,40.81786378908265,0,ST NICHOLAS AVENUE,25
16481,-73.94735097636641,40.81854327725051,0,ST NICHOLAS AVENUE,25
16482,-73.94703766785403,40.81921665002841,0,ST NICHOLAS AVENUE,25
16483,-73.94671975661146,40.81990254676515,0,ST NICHOLAS AVENUE,25
16484,-73.94640433469226,40.82058032082517,0,ST NICHOLAS AVENUE,25
16485,-73.9460797226011,40.82127149568305,0,ST NICHOLAS AVENUE,25
16486,-73.94475792423879,40.824039835570034,0,ST NICHOLAS AVENUE,25
16487,-73.94426952311994,40.82471313640218,0,ST NICHOLAS AVENUE,25
16488,-73.94381462804262,40.82534083081475,0,ST NICHOLAS AVENUE,25
16489,-73.9433586258998,40.82596307803368,0,ST NICHOLAS AVENUE,25
16490,-73.9433586258998,40.82596307803368,0,ST NICHOLAS AVENUE,25
16491,-73.94306074705577,40.8266527717081,0,ST NICHOLAS AVENUE,25
16492,-73.94278279269167,40.827352769814524,0,ST NICHOLAS AVENUE,25
16493,-73.94250592740656,40.828049958438896,0,ST NICHOLAS AVENUE,25
16494,-73.94220778056456,40.828737777926165,0,ST NICHOLAS AVENUE,25
16495,-73.94195310155436,40.829441260905526,0,ST NICHOLAS AVENUE,25
16496,-73.9416678473932,40.83016758306758,0,ST NICHOLAS AVENUE,25
16497,-73.9415224737831,40.8305239502202,0,ST NICHOLAS AVENUE,25
16498,-73.9413694307546,40.83089912039816,0,ST NICHOLAS AVENUE,25
16499,-73.94112158479328,40.831660927110136,0,ST NICHOLAS AVENUE,25
16500,-73.94088538685111,40.832388359035576,0,ST NICHOLAS AVENUE,25
16501,-73.94065426288387,40.83310635257618,0,ST NICHOLAS AVENUE,25
16502,-73.94036154165178,40.83379495537292,0,ST NICHOLAS AVENUE,25
16503,-73.94004995983772,40.834499493257056,0,ST NICHOLAS AVENUE,25
16504,-73.93986004010873,40.83492911918353,0,ST NICHOLAS AVENUE,25
16505,-73.93977635909164,40.835190444183695,0,ST NICHOLAS AVENUE,25
16506,-73.93988929505491,40.83580222599198,0,ST NICHOLAS AVENUE,25
16507,-73.93995124755202,40.83608576964258,0,ST NICHOLAS AVENUE,25
16508,-73.94010371141712,40.83695336810348,0,ST NICHOLAS AVENUE,25
16509,-73.93999538358003,40.83772248630373,0,ST NICHOLAS AVENUE,25
16510,-73.93982811417607,40.838505828181496,0,ST NICHOLAS AVENUE,25
16511,-73.93987683944454,40.839574613977334,0,ST NICHOLAS AVENUE,25
16512,-73.93968860144776,40.84026314123105,0,ST NICHOLAS AVENUE,25
16513,-73.93947243860214,40.840962558375395,0,ST NICHOLAS AVENUE,25
16514,-73.9393528989171,40.8415160380348,0,ST NICHOLAS AVENUE,25
16515,-73.93873153033582,40.8424794268841,0,ST NICHOLAS AVENUE,25
16516,-73.9384209620577,40.8429098765896,0,ST NICHOLAS AVENUE,25
16517,-73.93798337982906,40.843509047204805,0,ST NICHOLAS AVENUE,25
16518,-73.93751883682484,40.844145615228,0,ST NICHOLAS AVENUE,25
16519,-73.93704440577466,40.84479676485887,0,ST NICHOLAS AVENUE,25
16520,-73.93657197571605,40.84544206979575,0,ST NICHOLAS AVENUE,25
16521,-73.93607962567415,40.84611290828417,0,ST NICHOLAS AVENUE,25
16522,-73.93562316217913,40.846734912686145,0,ST NICHOLAS AVENUE,25
16523,-73.93517289141579,40.84736623856111,0,ST NICHOLAS AVENUE,25
16524,-73.93507680604972,40.84749805309275,0,ST NICHOLAS AVENUE,25
16525,-73.93498663462543,40.84761751633539,0,ST NICHOLAS AVENUE,25
16526,-73.9349227908541,40.84770161283922,0,ST NICHOLAS AVENUE,25
16527,-73.93487817908465,40.847762703785804,0,ST NICHOLAS AVENUE,25
16528,-73.93477598012737,40.8478984942202,0,ST NICHOLAS AVENUE,25
16529,-73.93469460767,40.84800667007181,0,ST NICHOLAS AVENUE,25
16530,-73.93424089789909,40.848634495785404,0,ST NICHOLAS AVENUE,25
16531,-73.93373222875931,40.84932958269411,0,ST NICHOLAS AVENUE,25
16532,-73.93331064457055,40.84990323324769,0,ST NICHOLAS AVENUE,25
16533,-73.93286264189737,40.85051486666782,0,ST NICHOLAS AVENUE,25
16534,-73.9324347417699,40.85110386325272,0,ST NICHOLAS AVENUE,25
16535,-73.93199652911647,40.851704079779495,0,ST NICHOLAS AVENUE,25
16536,-73.93149682711686,40.85238829298538,0,ST NICHOLAS AVENUE,25
16537,-73.93099703338635,40.8530708469421,0,ST NICHOLAS AVENUE,25
16538,-73.93054011573372,40.85369329920644,0,ST NICHOLAS AVENUE,25
16539,-73.93008417294618,40.85431790174982,0,ST NICHOLAS AVENUE,25
16540,-73.92964577683108,40.85491630884064,0,ST NICHOLAS AVENUE,25
16541,-73.92917006784432,40.855565335172116,0,ST NICHOLAS AVENUE,25
16542,-73.92871693363952,40.856189520430064,0,ST NICHOLAS AVENUE,25
16543,-73.92841243398658,40.85661435386936,0,ST NICHOLAS AVENUE,25
16544,-73.92826760626497,40.85681641534535,0,ST NICHOLAS AVENUE,25
16545,-73.92823430706756,40.8571765461607,0,ST NICHOLAS AVENUE,25
16546,-73.93933598716603,40.84168874294119,0,ST NICHOLAS AVENUE,25
16547,-73.93923236008533,40.84171978304158,0,ST NICHOLAS AVENUE,25
16548,-73.93882466772419,40.842248507962324,0,ST NICHOLAS AVENUE,25
16549,-73.93873153033582,40.8424794268841,0,ST NICHOLAS AVENUE,25
16550,-73.94245422628148,40.82721533541945,0,ST NICHOLAS PLACE,25
16551,-73.94199873675228,40.82783093844711,0,ST NICHOLAS PLACE,25
16552,-73.94154189374336,40.82845558775523,0,ST NICHOLAS PLACE,25
16553,-73.94108002892017,40.82909144531402,0,ST NICHOLAS PLACE,25
16554,-73.94076086492191,40.82953967641498,0,ST NICHOLAS PLACE,25
16555,-73.94023339905209,40.83029155191366,0,ST NICHOLAS PLACE,25
16556,-73.94014274738981,40.830380270932835,0,ST NICHOLAS PLACE,25
16557,-73.95222975619828,40.81232416223037,0,ST NICHOLAS TERRACE,25
16558,-73.95182447581885,40.81287619667921,0,ST NICHOLAS TERRACE,25
16559,-73.9517716343534,40.812948169422555,0,ST NICHOLAS TERRACE,25
16560,-73.95132334929309,40.8135756560917,0,ST NICHOLAS TERRACE,25
16561,-73.95086081537431,40.814195433772284,0,ST NICHOLAS TERRACE,25
16562,-73.94976733419509,40.81569709924179,0,ST NICHOLAS TERRACE,25
16563,-73.9497212709199,40.81579536006785,0,ST NICHOLAS TERRACE,25
16564,-73.94969359788121,40.81590116530657,0,ST NICHOLAS TERRACE,25
16565,-73.94968692491159,40.816011436578606,0,ST NICHOLAS TERRACE,25
16566,-73.94970261718203,40.8161224839655,0,ST NICHOLAS TERRACE,25
16567,-73.94974050022387,40.81623039901376,0,ST NICHOLAS TERRACE,25
16568,-73.94979886982196,40.81633148730833,0,ST NICHOLAS TERRACE,25
16569,-73.94987474292503,40.81642267676517,0,ST NICHOLAS TERRACE,25
16570,-73.94996419579098,40.81650179732014,0,ST NICHOLAS TERRACE,25
16571,-73.95002516083247,40.81665673791815,0,ST NICHOLAS TERRACE,25
16572,-73.9500659423893,40.81681853135018,0,ST NICHOLAS TERRACE,25
16573,-73.95008488840682,40.81698487715039,0,ST NICHOLAS TERRACE,25
16574,-73.95008098085253,40.817153188868645,0,ST NICHOLAS TERRACE,25
16575,-73.95005389866844,40.817320725371246,0,ST NICHOLAS TERRACE,25
16576,-73.95000407622712,40.81748474462529,0,ST NICHOLAS TERRACE,25
16577,-73.94993270513021,40.817642663777974,0,ST NICHOLAS TERRACE,25
16578,-73.94984159481373,40.8177921553837,0,ST NICHOLAS TERRACE,25
16579,-73.94973308711224,40.81793127690696,0,ST NICHOLAS TERRACE,25
16580,-73.94963258427629,40.818082274877156,0,ST NICHOLAS TERRACE,25
16581,-73.9495107926889,40.818226124136345,0,ST NICHOLAS TERRACE,25
16582,-73.94936917015104,40.81836029129448,0,ST NICHOLAS TERRACE,25
16583,-73.94920987863293,40.818482483080174,0,ST NICHOLAS TERRACE,25
16584,-73.94903565297295,40.81859081631319,0,ST NICHOLAS TERRACE,25
16585,-73.9488496632813,40.81868389704425,0,ST NICHOLAS TERRACE,25
16586,-73.94870612069087,40.81875948416291,0,ST NICHOLAS TERRACE,25
16587,-73.94857380613621,40.818848204980725,0,ST NICHOLAS TERRACE,25
16588,-73.94845574044001,40.81894846679836,0,ST NICHOLAS TERRACE,25
16589,-73.94835435716783,40.819058201175096,0,ST NICHOLAS TERRACE,25
16590,-73.94827139920568,40.81917496825025,0,ST NICHOLAS TERRACE,25
16591,-73.94762097173043,40.82006034900593,0,ST NICHOLAS TERRACE,25
16592,-73.94758193575768,40.820138664667695,0,ST NICHOLAS TERRACE,25
16593,-73.947558993153,40.8202221757129,0,ST NICHOLAS TERRACE,25
16594,-73.94755363858951,40.820307917976095,0,ST NICHOLAS TERRACE,25
16595,-73.94756606542154,40.82039270605861,0,ST NICHOLAS TERRACE,25
16596,-73.94759517377821,40.820473475970175,0,ST NICHOLAS TERRACE,25
16597,-73.94790050890134,40.82120121456444,0,ST NICHOLAS TERRACE,25
16598,-73.94854173361409,40.82149590171457,0,ST NICHOLAS TERRACE,25
16599,-73.98903547860442,40.72162459220124,0,STANTON STREET,25
16600,-73.988523964909,40.721469780206235,0,STANTON STREET,25
16601,-73.9877700425534,40.72124257638387,0,STANTON STREET,25
16602,-73.9869511396833,40.72099126173737,0,STANTON STREET,25
16603,-73.98615910675733,40.720753192306006,0,STANTON STREET,25
16604,-73.98532082979244,40.7204978927636,0,STANTON STREET,25
16605,-73.98447876038642,40.720242496993706,0,STANTON STREET,25
16606,-73.98364334776227,40.71998669023361,0,STANTON STREET,25
16607,-73.98339607556841,40.719911345931905,0,STANTON STREET,25
16608,-73.98330689699566,40.719884173815615,0,STANTON STREET,25
16609,-73.98280504291836,40.71973125579285,0,STANTON STREET,25
16610,-73.98193198377402,40.7194669108693,0,STANTON STREET,25
16611,-73.9810341986693,40.71919511056598,0,STANTON STREET,25
16612,-73.99315227995373,40.72284253685365,0,STANTON STREET,25
16613,-73.99309334738001,40.7228283428538,0,STANTON STREET,25
16614,-73.99302567609402,40.72280872414336,0,STANTON STREET,25
16615,-73.99165093734086,40.72241073097052,0,STANTON STREET,25
16616,-73.99091574156819,40.72218945637837,0,STANTON STREET,25
16617,-73.99082436235437,40.72216222940341,0,STANTON STREET,25
16618,-73.9907799718182,40.722149003074094,0,STANTON STREET,25
16619,-73.99073981798819,40.72213703759428,0,STANTON STREET,25
16620,-73.99069930083203,40.72212496599445,0,STANTON STREET,25
16621,-73.99004181367872,40.721929055881276,0,STANTON STREET,25
16622,-73.98953552864168,40.72177678716906,0,STANTON STREET,25
16623,-73.989477525967,40.72175934211998,0,STANTON STREET,25
16624,-73.98941589093056,40.72174080529396,0,STANTON STREET,25
16625,-73.9893074120074,40.72170817789015,0,STANTON STREET,25
16626,-73.98923150922673,40.72168535039867,0,STANTON STREET,25
16627,-74.00963644026945,40.7173408038351,0,STAPLE STREET,25
16628,-74.00949531595603,40.71800314103217,0,STAPLE STREET,25
16629,-74.00933166992058,40.71869974419786,0,STAPLE STREET,25
16630,-74.01282816119067,40.70241688003506,0,STATE STREET,25
16631,-74.01363965724437,40.70237938190303,0,STATE STREET,25
16632,-74.01375090787803,40.70239780541442,0,STATE STREET,25
16633,-74.01383586143584,40.70241395543974,0,STATE STREET,25
16634,-74.01420725625985,40.70274545004253,0,STATE STREET,25
16635,-74.014263945025,40.70280725415154,0,STATE STREET,25
16636,-74.01431333669109,40.702872586300884,0,STATE STREET,25
16637,-74.01435505264351,40.70294094736687,0,STATE STREET,25
16638,-74.01438877811955,40.70301181484342,0,STATE STREET,25
16639,-74.01441425141655,40.70308465183524,0,STATE STREET,25
16640,-74.01443128277742,40.70315890076273,0,STATE STREET,25
16641,-74.01439321897186,40.70360703743489,0,STATE STREET,25
16642,-74.01425669019403,40.704433725735896,0,STATE STREET,25
16643,-74.0142548771608,40.704465818942424,0,STATE STREET,25
16644,-74.01426006534967,40.704497698110345,0,STATE STREET,25
16645,-74.01427210907053,40.70452848370263,0,STATE STREET,25
16646,-74.01429068007081,40.70455733035658,0,STATE STREET,25
16647,-74.01070782330737,40.70414896170524,0,STONE STREET,25
16648,-74.0106163766444,40.704187539923055,0,STONE STREET,25
16649,-74.01052782040256,40.704229843132794,0,STONE STREET,25
16650,-74.01044241268715,40.704275748127316,0,STONE STREET,25
16651,-74.01036041340234,40.70432511641104,0,STONE STREET,25
16652,-74.01028205906971,40.70437780229378,0,STONE STREET,25
16653,-74.0102075817145,40.70443365109219,0,STONE STREET,25
16654,-74.01013720436845,40.70449249823025,0,STONE STREET,25
16655,-74.01007113207703,40.70455416834022,0,STONE STREET,25
16656,-74.0097478428886,40.704783502656596,0,STONE STREET,25
16657,-73.98970063967272,40.72981718761315,0,STUYVESANT STREET,25
16658,-73.98891465198955,40.729913910598555,0,STUYVESANT STREET,25
16659,-73.9886042932535,40.72993429643071,0,STUYVESANT STREET,25
16660,-73.98753652728885,40.716204908829525,0,SUFFOLK STREET,25
16661,-73.98704161327981,40.717164825396424,0,SUFFOLK STREET,25
16662,-73.98670338365417,40.71781922337851,0,SUFFOLK STREET,25
16663,-73.9866327868736,40.7179363357933,0,SUFFOLK STREET,25
16664,-73.98652477379926,40.71812029301714,0,SUFFOLK STREET,25
16665,-73.98591236606279,40.71934723178936,0,SUFFOLK STREET,25
16666,-73.98532082979244,40.7204978927636,0,SUFFOLK STREET,25
16667,-73.98472175540462,40.72165663504575,0,SUFFOLK STREET,25
16668,-73.98467924535083,40.72173886455698,0,SUFFOLK STREET,25
16669,-73.98464473926327,40.721806479185716,0,SUFFOLK STREET,25
16670,-74.0047871977709,40.723633095790774,0,SULLIVAN STREET,25
16671,-74.00438129775864,40.724062403357266,0,SULLIVAN STREET,25
16672,-74.00337766424775,40.725259934298606,0,SULLIVAN STREET,25
16673,-74.00235106744776,40.72650364362829,0,SULLIVAN STREET,25
16674,-74.00143833381202,40.727611744186675,0,SULLIVAN STREET,25
16675,-74.0013917840036,40.72766826118135,0,SULLIVAN STREET,25
16676,-74.00133919344898,40.72773071999677,0,SULLIVAN STREET,25
16677,-74.00043644408657,40.72880286476044,0,SULLIVAN STREET,25
16678,-73.99936767897515,40.73006673689042,0,SULLIVAN STREET,25
16679,-73.9988557947591,40.73067612920005,0,SULLIVAN STREET,25
16680,-73.93442265807914,40.786039907915494,0,SUNKEN GARDEN LOOP,25
16681,-73.93414299230523,40.78639912232171,0,SUNKEN GARDEN LOOP,25
16682,-73.93385124683755,40.78675496786752,0,SUNKEN GARDEN LOOP,25
16683,-73.9334452398059,40.78722506328609,0,SUNKEN GARDEN LOOP,25
16684,-73.93305100579926,40.78768151868718,0,SUNKEN GARDEN LOOP,25
16685,-73.93122888130779,40.78696725013856,0,SUNKEN GARDEN LOOP,25
16686,-73.93122888130779,40.78696725013856,0,SUNKEN GARDEN LOOP,25
16687,-73.92994574120297,40.78641455558733,0,SUNKEN GARDEN LOOP,25
16688,-73.92974988504909,40.7863301919848,0,SUNKEN GARDEN LOOP,25
16689,-73.9296603512442,40.78629490798369,0,SUNKEN GARDEN LOOP,25
16690,-73.92953542282146,40.78625070270783,0,SUNKEN GARDEN LOOP,25
16691,-73.92947394066977,40.786227296052914,0,SUNKEN GARDEN LOOP,25
16692,-73.9292576609123,40.78616237219575,0,SUNKEN GARDEN LOOP,25
16693,-73.93071439265503,40.78523088679606,0,SUNKEN GARDEN LOOP,25
16694,-73.93206738310323,40.78578678563173,0,SUNKEN GARDEN LOOP,25
16695,-73.93122888130779,40.78696725013856,0,SUNKEN GARDEN LOOP,25
16696,-73.91759180012144,40.79633688364032,0,SUNKEN MEADOW LOOP,25
16697,-73.91750463423142,40.79632432460795,0,SUNKEN MEADOW LOOP,25
16698,-73.91741964380151,40.79630498198941,0,SUNKEN MEADOW LOOP,25
16699,-73.91733774344209,40.796279061729365,0,SUNKEN MEADOW LOOP,25
16700,-73.91725980819353,40.79624684531569,0,SUNKEN MEADOW LOOP,25
16701,-73.9171866762241,40.79620867539012,0,SUNKEN MEADOW LOOP,25
16702,-73.91711912994384,40.796164962043406,0,SUNKEN MEADOW LOOP,25
16703,-73.91705789420644,40.79611617472176,0,SUNKEN MEADOW LOOP,25
16704,-73.91700362731552,40.796062835931195,0,SUNKEN MEADOW LOOP,25
16705,-73.91695691023318,40.796005517640594,0,SUNKEN MEADOW LOOP,25
16706,-73.91691824298249,40.79594483588551,0,SUNKEN MEADOW LOOP,25
16707,-73.91688804194956,40.79588143907722,0,SUNKEN MEADOW LOOP,25
16708,-73.9168666290916,40.79581600980106,0,SUNKEN MEADOW LOOP,25
16709,-73.9168480841717,40.79576387700138,0,SUNKEN MEADOW LOOP,25
16710,-73.91682136981035,40.79571383422615,0,SUNKEN MEADOW LOOP,25
16711,-73.91678688080987,40.79566661712073,0,SUNKEN MEADOW LOOP,25
16712,-73.9167451225893,40.79562291996183,0,SUNKEN MEADOW LOOP,25
16713,-73.91669671208354,40.79558338666402,0,SUNKEN MEADOW LOOP,25
16714,-73.91664235975708,40.79554859818933,0,SUNKEN MEADOW LOOP,25
16715,-73.9165828651071,40.795519066251984,0,SUNKEN MEADOW LOOP,25
16716,-73.91651910407336,40.7954952252245,0,SUNKEN MEADOW LOOP,25
16717,-73.91645201285007,40.79547742674191,0,SUNKEN MEADOW LOOP,25
16718,-73.9163825806915,40.79546593070819,0,SUNKEN MEADOW LOOP,25
16719,-73.91631182922748,40.79546090799454,0,SUNKEN MEADOW LOOP,25
16720,-73.9162407962757,40.79546243324478,0,SUNKEN MEADOW LOOP,25
